Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Audi,Q3,2016,White,"KSh 3,350,000",Foreign Used,Automatic,49000
Mazda,Demio,2016,Silver,"KSh 1,400,000",Foreign Used,Automatic,130000
Toyota,Land,2008,White,"KSh 2,150,000",Kenyan Used,Automatic,134000
Toyota,Ractis,2010,Brown,"KSh 650,000",Kenyan Used,Automatic,
Toyota,Land,2007,Red,"KSh 1,800,000",Kenyan Used,Automatic,130000
Nissan,Note,2016,Silver,"KSh 1,200,000",Foreign Used,Automatic,
Toyota,Premio,2009,Burgundy,"KSh 1,070,000",Kenyan Used,Automatic,123580
Toyota,Noah,2008,Black,"KSh 850,000",Kenyan Used,CVT,160000
Toyota,Rush,2008,Blue,"KSh 945,000",Kenyan Used,Automatic,148000
Toyota,Sienta,2016,Silver,"KSh 1,400,000",Foreign Used,Automatic,
Toyota,Caldina,2006,Blue,"KSh 650,000",Kenyan Used,Automatic,150000
Mercedes-Benz,C200,2011,Black,"KSh 1,580,000",Kenyan Used,Automatic,80000
Nissan,Note,2016,Brown,"KSh 950,000",Foreign Used,Automatic,
Toyota,Hilux,2016,Black,"KSh 3,100,000",Foreign Used,Manual,
Mercedes-Benz,C250,2012,Silver,"KSh 2,080,000",Kenyan Used,Automatic,95000
Toyota,Land,2003,White,"KSh 2,150,000",Kenyan Used,Automatic,
Toyota,Premio,2008,Red,"KSh 1,070,000",Kenyan Used,Automatic,116000
Mercedes-Benz,C200,2013,Black,"KSh 2,050,000",Kenyan Used,Automatic,75000
Toyota,Starlet,1991,White,"KSh 380,000",Kenyan Used,Manual,137191
Subaru,Legacy,2008,Silver,"KSh 1,000,000",Kenyan Used,Automatic,
New,Toyota,2023,White,"KSh 24,500,000",Brand New,Automatic,37
Nissan,Latio,2016,White,"KSh 1,100,000",Foreign Used,Automatic,
Nissan,March,2010,Red,"KSh 300,000",Kenyan Used,Automatic,168750
Toyota,Land,2003,White,"KSh 2,150,000",Kenyan Used,Automatic,175000
Toyota,Premio,2016,Silver,"KSh 2,300,000",Foreign Used,Automatic,89000
Toyota,Sienta,2016,Green,"KSh 1,500,000",Foreign Used,Automatic,
Toyota,Mark,2016,Red,"KSh 2,450,000",Foreign Used,Automatic,35000
Peugeot,5008,2016,White,"KSh 1,950,000",Foreign Used,Automatic,
Toyota,Corolla,2016,Black,"KSh 1,700,000",Foreign Used,Automatic,
Mercedes-Benz,E250,2010,Silver,"KSh 2,200,000",Kenyan Used,Automatic,
Subaru,Impreza,2012,Red,"KSh 1,080,000",Kenyan Used,Automatic,
Nissan,X-Trail,2016,Silver,"KSh 2,570,000",Foreign Used,Automatic,35000
BMW,X5,2005,Gray,"KSh 970,000",Kenyan Used,Automatic,115000
Toyota,Harrier,2016,White,"KSh 3,100,000",Foreign Used,Automatic,78000
Toyota,Esquire,2016,Black,"KSh 2,450,000",Foreign Used,Automatic,105757
Toyota,Premio,2008,Purple,"KSh 1,070,000",Kenyan Used,Automatic,
Subaru,Outback,2015,White,"KSh 3,300,000",Foreign Used,Automatic,
Toyota,Hilux,1992,White,"KSh 800,000",Kenyan Used,Manual,
Toyota,Axio,2010,White,"KSh 930,000",Kenyan Used,Automatic,1020900
Toyota,Corolla,1998,Blue,"KSh 185,000",Kenyan Used,Manual,117009
Toyota,Passo,2012,Beige,"KSh 580,000",Kenyan Used,Automatic,123451
Mitsubishi,RVR,2017,Silver,"KSh 2,400,000",Foreign Used,Automatic,114000
Mercedes-Benz,C180,2015,Silver,"KSh 2,100,000",Foreign Used,Automatic,
Mitsubishi,Colt,2009,Pink,"KSh 485,000",Kenyan Used,Automatic,
Toyota,Probox,2016,White,"KSh 1,490,000",Foreign Used,CVT,125000
Toyota,Vanguard,2009,White,"KSh 1,550,000",Kenyan Used,Automatic,120000
Honda,Vezel,2017,Red,"KSh 2,600,000",Foreign Used,Automatic,65858
Subaru,Impreza,2015,Blue,"KSh 1,450,000",Kenyan Used,Automatic,124000
Honda,CR-V,2008,Silver,"KSh 1,380,000",Kenyan Used,Automatic,131233
Lexus,RX,2017,Silver,"KSh 7,500,000",Foreign Used,Automatic,138000
Subaru,Outback,2009,White,"KSh 1,460,000",Kenyan Used,Automatic,150000
Mazda,Axela,2016,Silver,"KSh 1,750,000",Foreign Used,Manual,
Mazda,Demio,2011,Gray,"KSh 490,000",Kenyan Used,Automatic,130000
Honda,Fit,2016,White,"KSh 1,500,000",Foreign Used,Automatic,
Nissan,Tiida,2010,Blue,"KSh 650,000",Kenyan Used,Automatic,123000
Suzuki,Swift,2016,Black,"KSh 1,430,000",Foreign Used,Manual,
Subaru,Outback,2016,Gray,"KSh 2,999,900",Foreign Used,Automatic,123000
Subaru,Forester,2016,Blue,"KSh 2,995,000",Foreign Used,Automatic,80000
Volvo,XC60,2015,White,"KSh 4,000,000",Foreign Used,Automatic,
BMW,X6,2014,White,"KSh 3,800,000",Kenyan Used,Automatic,135000
Subaru,Impreza,2012,Red,"KSh 1,080,000",Kenyan Used,Automatic,108000
Nissan,Note,2015,White,"KSh 870,000",Kenyan Used,Automatic,80000
Nissan,Wingroad,2010,Black,"KSh 618,000",Kenyan Used,Automatic,106983
Subaru,Forester,2007,Black,"KSh 1,050,000",Kenyan Used,Automatic,145000
Nissan,Note,2013,Black,"KSh 760,000",Kenyan Used,Automatic,146000
Toyota,Caldina,2006,Silver,"KSh 695,000",Kenyan Used,Automatic,
Subaru,Forester,2002,Silver,"KSh 750,000",Kenyan Used,Automatic,191196
Toyota,Vanguard,2010,White,"KSh 1,790,000",Kenyan Used,Automatic,142000
Toyota,Passo,2016,Green,"KSh 940,000",Foreign Used,Automatic,74000
Mazda,CX-3,2016,Red,"KSh 1,895,000",Foreign Used,Automatic,76000
Toyota,Voxy,2012,Black,"KSh 1,330,000",Kenyan Used,Automatic,
Toyota,Succeed,2006,Silver,"KSh 450,000",Kenyan Used,Manual,
Toyota,Ractis,2011,Silver,"KSh 750,000",Kenyan Used,Automatic,140339
Toyota,Ractis,2012,Silver,"KSh 750,000",Kenyan Used,Automatic,
Audi,A4,2016,White,"KSh 3,400,000",Foreign Used,Automatic,
Toyota,Noah,2010,White,"KSh 1,025,000",Kenyan Used,Automatic,
Toyota,Voxy,2016,White,"KSh 2,600,000",Foreign Used,Automatic,
Toyota,Land,2012,White,"KSh 3,700,000",Kenyan Used,Automatic,
Isuzu,D-MAX,2006,Black,"KSh 1,050,000",Kenyan Used,Manual,345732
Volkswagen,Golf,2016,Black,"KSh 1,950,000",Foreign Used,Automatic,
Volkswagen,Touran,2016,White,"KSh 1,980,000",Foreign Used,Automatic,
Toyota,Land,2009,Gray,"KSh 3,650,000",Kenyan Used,Automatic,
Subaru,Forester,2010,Red,"KSh 1,200,000",Kenyan Used,Automatic,150000
Toyota,Corolla,2006,White,"KSh 680,000",Kenyan Used,Automatic,
Toyota,Caldina,2001,Silver,"KSh 380,000",Kenyan Used,Automatic,
Toyota,Corolla,1992,Gray,"KSh 200,000",Kenyan Used,Manual,350000
Toyota,Sienta,2010,Gray,"KSh 730,000",Kenyan Used,Automatic,144168
Toyota,Voxy,2012,Black,"KSh 1,230,000",Kenyan Used,Automatic,141611
Toyota,Corolla,2016,Pearl,"KSh 1,799,000",Foreign Used,Automatic,75000
Toyota,Rush,2007,Silver,"KSh 955,000",Kenyan Used,Automatic,112000
Toyota,Axio,2013,Silver,"KSh 1,200,000",Kenyan Used,Automatic,85000
Honda,Airwave,2007,Silver,"KSh 550,000",Kenyan Used,Automatic,156494
Toyota,Land,2012,White,"KSh 3,750,000",Kenyan Used,Automatic,125000
Toyota,Axio,2015,White,"KSh 1,200,000",Kenyan Used,Automatic,121000
Nissan,Sunny,1974,White,"KSh 200,000",Kenyan Used,Manual,250000
Toyota,Hilux,2014,Beige,"KSh 2,350,000",Kenyan Used,Automatic,98021
Toyota,Passo,2011,Purple,"KSh 550,000",Kenyan Used,Automatic,
Toyota,Axio,2014,Silver,"KSh 1,180,000",Kenyan Used,Automatic,85000
Toyota,RAV4,2010,Gray,"KSh 1,600,000",Kenyan Used,Automatic,120000
Land,Rover,2005,Green,"KSh 2,500,000",Kenyan Used,Automatic,
Toyota,Sprinter,1996,White,"KSh 340,000",Kenyan Used,Automatic,225000
Honda,CR-V,2013,Black,"KSh 2,050,000",Kenyan Used,Automatic,
Honda,Fit,2014,Pink,"KSh 790,000",Kenyan Used,Automatic,99000
Toyota,Corolla,2004,Black,"KSh 550,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2013,Black,"KSh 2,050,000",Kenyan Used,Automatic,95000
Mercedes-Benz,E280,2006,Silver,"KSh 1,500,000",Kenyan Used,Automatic,186732
Mercedes-Benz,C200,2011,Black,"KSh 1,580,000",Kenyan Used,Automatic,115000
Toyota,Corolla,2015,Silver,"KSh 1,500,000",Kenyan Used,Automatic,98000
Toyota,Vitz,2014,Black,"KSh 870,000",Kenyan Used,Automatic,
Toyota,Hilux,2016,Black,"KSh 5,300,000",Foreign Used,Automatic,98000
Toyota,Land,2011,White,"KSh 3,800,000",Kenyan Used,Manual,180161
Toyota,Land,2003,White,"KSh 2,150,000",Kenyan Used,Automatic,134000
Subaru,Forester,2016,Black,"KSh 2,600,000",Foreign Used,Automatic,
Toyota,Land,2007,Burgundy,"KSh 1,800,000",Kenyan Used,Automatic,130000
Mazda,CX-5,2017,White,"KSh 2,950,000",Foreign Used,Automatic,117000
Nissan,X-Trail,2016,White,"KSh 2,590,000",Foreign Used,Automatic,220000
Toyota,Corolla,2015,Silver,"KSh 1,480,000",Kenyan Used,Automatic,98000
Toyota,Mark,2011,Silver,"KSh 1,180,000",Kenyan Used,Automatic,
Mitsubishi,L200,2008,Gray,"KSh 1,050,000",Kenyan Used,Manual,150000
Mercedes-Benz,C200,2011,White,"KSh 1,750,000",Kenyan Used,Automatic,105000
Toyota,Hilux,2016,Black,"KSh 5,300,000",Kenyan Used,Automatic,910000
Toyota,Corolla,2016,White,"KSh 1,500,000",Foreign Used,Automatic,
Nissan,Juke,2012,Red,"KSh 1,050,000",Kenyan Used,Automatic,105000
Nissan,Note,2013,Silver,"KSh 620,000",Kenyan Used,Automatic,
Subaru,Forester,2007,Black,"KSh 1,050,000",Kenyan Used,Automatic,145000
Subaru,Impreza,2016,White,"KSh 1,830,000",Foreign Used,Manual,124000
Subaru,Forester,2008,White,"KSh 1,550,000",Kenyan Used,Automatic,125000
Toyota,Noah,2011,Blue,"KSh 1,200,000",Kenyan Used,Automatic,124000
Mazda,CX-5,2015,Red,"KSh 1,730,000",Kenyan Used,Automatic,112000
Toyota,Passo,2016,White,"KSh 950,000",Foreign Used,Automatic,98000
Chevrolet,Cruze,2015,White,"KSh 890,000",Kenyan Used,Manual,
Nissan,March,2013,White,"KSh 615,000",Kenyan Used,Automatic,124000
Toyota,Harrier,2011,Black,"KSh 1,780,000",Kenyan Used,Automatic,125000
Mazda,Demio,2012,Silver,"KSh 504,000",Kenyan Used,Automatic,164396
Honda,CR-V,2009,Black,"KSh 1,470,000",Kenyan Used,Automatic,144501
New,Toyota,2004,Silver,"KSh 1,470,000",Brand New,Automatic,156264
Volkswagen,Polo,2008,White,"KSh 472,500",Kenyan Used,Automatic,127126
Mitsubishi,Lancer,2005,Silver,"KSh 367,500",Kenyan Used,Automatic,196699
Mitsubishi,RVR,2014,Blue,"KSh 1,785,000",Kenyan Used,Automatic,66832
Audi,A3,2015,Black,"KSh 1,982,400",Kenyan Used,Automatic,99289
Toyota,HiAce,2007,Silver,"KSh 945,000",Kenyan Used,Automatic,423272
Honda,Fit,2013,Brown,"KSh 790,000",Kenyan Used,Automatic,154123
Toyota,Auris,2007,Black,"KSh 870,000",Kenyan Used,Automatic,
Toyota,Auris,2010,White,"KSh 970,000",Kenyan Used,Automatic,
Volkswagen,Polo,2000,Silver,"KSh 290,000",Kenyan Used,Automatic,265902
BMW,X5,2010,Gray,"KSh 2,050,000",Kenyan Used,AMT,150000
Toyota,Succeed,2015,Silver,"KSh 995,000",Kenyan Used,Automatic,
Toyota,RAV4,2008,Black,"KSh 1,207,500",Kenyan Used,Automatic,173918
Honda,Stepwgn,2014,White,"KSh 1,750,000",Kenyan Used,Automatic,
Suzuki,Swift,2016,Blue,"KSh 980,000",Kenyan Used,Automatic,63636
Volkswagen,Golf,2012,Silver,"KSh 892,500",Kenyan Used,Automatic,132000
Toyota,Rush,2008,Red,"KSh 995,000",Kenyan Used,Automatic,157348
Toyota,Passo,2012,Purple,"KSh 624,000",Kenyan Used,Automatic,119869
Toyota,Land,2018,White,"KSh 9,256,000",Kenyan Used,Automatic,41391
Honda,Fit,2011,White,"KSh 699,000",Kenyan Used,Automatic,100000
Toyota,Land,2016,White,"KSh 6,500,000",Foreign Used,Automatic,85000
Toyota,Land,2009,Black,"KSh 6,200,000",Kenyan Used,Automatic,180000
Mitsubishi,Outlander,2010,White,"KSh 1,200,000",Kenyan Used,Automatic,123000
Honda,CR-V,2010,Silver,"KSh 1,550,000",Kenyan Used,Automatic,78000
Nissan,March,2011,White,"KSh 450,000",Kenyan Used,Automatic,
Toyota,Vitz,2007,Blue,"KSh 540,000",Kenyan Used,Automatic,142362
Toyota,Succeed,2015,Silver,"KSh 995,000",Foreign Used,Automatic,111000
Nissan,Note,2013,Purple,"KSh 730,000",Kenyan Used,Automatic,109000
Mercedes-Benz,C180,2008,Gray,"KSh 1,530,000",Kenyan Used,Automatic,133000
Toyota,Axio,2016,White,"KSh 1,650,000",Foreign Used,Automatic,69000
Honda,Fit,2016,White,"KSh 1,300,000",Foreign Used,Automatic,
Nissan,Advan,2008,White,"KSh 330,000",Kenyan Used,Automatic,165950
Nissan,Juke,2014,Black,"KSh 1,380,000",Kenyan Used,Automatic,91000
Mazda,Atenza,2017,White,"KSh 2,400,000",Foreign Used,Automatic,85000
Toyota,Wish,2007,Black,"KSh 680,000",Kenyan Used,Automatic,129000
Toyota,Land,2003,Green,"KSh 1,950,000",Kenyan Used,Automatic,
Toyota,Passo,2014,Red,"KSh 880,000",Foreign Used,Automatic,127000
Toyota,Succeed,2016,Silver,"KSh 1,330,000",Foreign Used,Automatic,
Toyota,Belta,2012,White,"KSh 490,000",Kenyan Used,Automatic,105806
Mitsubishi,EK,2016,White,"KSh 860,000",Foreign Used,Automatic,113000
Mercedes-Benz,GLA-Class,2016,Black,"KSh 3,250,000",Foreign Used,Automatic,98000
Subaru,Forester,2016,Silver,"KSh 2,850,000",Foreign Used,Automatic,
Toyota,Vitz,2015,Blue,"KSh 1,350,000",Foreign Used,Automatic,
Toyota,Land,2003,Gray,"KSh 2,850,000",Kenyan Used,Automatic,
Honda,Fit,2014,White,"KSh 940,000",Kenyan Used,Automatic,163900
Toyota,Vitz,2006,Silver,"KSh 480,000",Kenyan Used,Automatic,
Subaru,Impreza,2016,Black,"KSh 1,670,000",Foreign Used,Automatic,47000
Toyota,Wish,2016,Blue,"KSh 2,380,000",Foreign Used,Automatic,71616
Daihatsu,Move,2016,White,"KSh 870,000",Foreign Used,Automatic,150000
Toyota,Land,2017,White,"KSh 7,650,000",Foreign Used,Automatic,33000
Toyota,Voxy,2002,Silver,"KSh 470,000",Kenyan Used,Automatic,189000
Toyota,Vitz,2008,Blue,"KSh 540,000",Kenyan Used,Automatic,136600
Land,Rover,2008,Silver,"KSh 3,900,000",Kenyan Used,Manual,
Volvo,S60,2012,Gray,"KSh 1,185,000",Kenyan Used,Automatic,
Mercedes-Benz,B-Class,2014,Black,"KSh 1,080,000",Kenyan Used,Automatic,
Toyota,Crown,2013,White,"KSh 1,690,000",Foreign Used,Automatic,130000
Subaru,Forester,2015,Blue,"KSh 2,600,000",Kenyan Used,Automatic,78000
Toyota,Spade,2015,Brown,"KSh 1,100,000",Foreign Used,Automatic,
Toyota,RAV4,2014,Red,"KSh 2,890,000",Kenyan Used,Automatic,85000
Nissan,X-Trail,2016,White,"KSh 2,585,000",Foreign Used,Automatic,72000
Toyota,Land,2011,White,"KSh 3,800,000",Kenyan Used,Manual,180161
Toyota,Mark,2015,Silver,"KSh 2,000,000",Foreign Used,Automatic,
Toyota,ISIS,2017,White,"KSh 1,750,000",Foreign Used,Automatic,69453
Nissan,Juke,2016,White,"KSh 1,800,000",Foreign Used,Automatic,
Volkswagen,Golf,2016,Silver,"KSh 1,650,000",Foreign Used,Automatic,
Toyota,Noah,2016,Purple,"KSh 2,650,000",Foreign Used,Automatic,41000
Mazda,Axela,2016,Red,"KSh 1,700,000",Foreign Used,Automatic,
Honda,CR-V,2016,White,"KSh 3,250,000",Foreign Used,Automatic,
Toyota,Vitz,2016,Black,"KSh 1,350,000",Foreign Used,Automatic,
Toyota,Axio,2016,Silver,"KSh 1,625,000",Foreign Used,Automatic,107521
Toyota,Harrier,2017,Black,"KSh 3,850,000",Foreign Used,Automatic,106521
Nissan,X-Trail,2016,Black,"KSh 2,600,000",Foreign Used,Automatic,117421
Toyota,ISIS,2016,Brown,"KSh 1,500,000",Foreign Used,Automatic,
Toyota,RAV4,2016,Gray,"KSh 4,000,000",Foreign Used,Automatic,96105
Nissan,Fuga,2016,Silver,"KSh 2,250,000",Foreign Used,Automatic,
Nissan,NV200,2017,Silver,"KSh 970,000",Kenyan Used,Automatic,116000
Toyota,Vitz,2008,Purple,"KSh 540,000",Kenyan Used,Automatic,
Toyota,C-HR,2017,Black,"KSh 3,800,000",Foreign Used,Automatic,50999
Nissan,FB15,2000,Gray,"KSh 370,000",Kenyan Used,Automatic,
Volkswagen,Touareg,2016,Silver,"KSh 3,500,000",Kenyan Used,Automatic,124000
Mazda,Demio,2017,Gray,"KSh 1,130,000",Kenyan Used,Automatic,113000
Mercedes-Benz,G-Class,2014,Black,"KSh 12,000,000",Foreign Used,Automatic,
Toyota,Passo,2012,Green,"KSh 550,000",Kenyan Used,Automatic,
Mazda,CX-5,2017,Red,"KSh 3,450,000",Foreign Used,Automatic,
Honda,Fit,2015,White,"KSh 1,120,000",Kenyan Used,Automatic,
Toyota,Esquire,2016,Black,"KSh 2,650,000",Foreign Used,Automatic,
Toyota,Corolla,1999,Gray,"KSh 460,000",Kenyan Used,Automatic,
Toyota,Axio,2013,Silver,"KSh 1,255,000",Kenyan Used,Automatic,99021
Mitsubishi,Pajero,2000,Blue,"KSh 430,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2015,White,"KSh 3,600,000",Kenyan Used,Automatic,84000
Mitsubishi,Pajero,2007,Silver,"KSh 1,250,000",Kenyan Used,Manual,
Volkswagen,Tiguan,2012,Black,"KSh 1,795,000",Kenyan Used,Automatic,121030
Toyota,Hilux,2017,Black,"KSh 5,800,000",Foreign Used,Automatic,180000
Mercedes-Benz,E240,2002,Blue,"KSh 870,000",Kenyan Used,Automatic,149800
Toyota,Premio,2015,Black,"KSh 1,750,000",Kenyan Used,Automatic,34000
Toyota,Corolla,2012,White,"KSh 1,050,000",Kenyan Used,Automatic,
Toyota,Vanguard,2012,Black,"KSh 2,280,000",Kenyan Used,Automatic,
Nissan,X-Trail,2014,Red,"KSh 1,610,000",Kenyan Used,Automatic,
Subaru,Outback,2016,Brown,"KSh 3,600,000",Kenyan Used,Automatic,81000
Toyota,Prius,2014,White,"KSh 1,500,000",Kenyan Used,Automatic,
Toyota,Ractis,2011,White,"KSh 700,000",Kenyan Used,Automatic,167469
Nissan,Advan,2014,White,"KSh 550,000",Kenyan Used,Automatic,
Toyota,Auris,2009,Black,"KSh 865,000",Kenyan Used,Automatic,
Volkswagen,Passat,2011,Silver,"KSh 1,100,000",Kenyan Used,Automatic,120000
Toyota,Hilux,2016,Gray,"KSh 3,200,000",Foreign Used,Manual,76791
Nissan,Tiida,2013,White,"KSh 495,000",Kenyan Used,Automatic,
Toyota,RAV4,2017,White,"KSh 3,860,000",Foreign Used,Automatic,
Toyota,Vanguard,2008,White,"KSh 1,580,000",Kenyan Used,Automatic,140000
Toyota,Vanguard,2012,Black,"KSh 2,280,000",Kenyan Used,Automatic,
Toyota,Mark,2012,White,"KSh 1,200,000",Kenyan Used,Automatic,110000
Nissan,Teana,2012,Black,"KSh 550,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,Gray,"KSh 2,990,000",Foreign Used,Automatic,60000
Toyota,Land,2010,White,"KSh 2,700,000",Kenyan Used,Automatic,122000
Mazda,CX-5,2016,Orange,"KSh 2,850,000",Foreign Used,Automatic,60000
Nissan,X-Trail,2006,White,"KSh 770,000",Kenyan Used,Automatic,121000
Toyota,Hilux,2016,White,"KSh 5,550,000",Foreign Used,Automatic,82172
Mazda,Atenza,2016,White,"KSh 1,950,000",Foreign Used,Automatic,78000
Mercedes-Benz,C200,2007,White,"KSh 2,100,000",Kenyan Used,Automatic,
Nissan,Almera,2012,White,"KSh 610,000",Kenyan Used,Manual,
Mercedes-Benz,E250,2009,Silver,"KSh 2,200,000",Kenyan Used,Automatic,111000
Mazda,CX-5,2016,Red,"KSh 2,850,000",Foreign Used,Automatic,71000
Toyota,Probox,2016,White,"KSh 1,250,000",Foreign Used,Automatic,128043
Toyota,Harrier,2016,Black,"KSh 3,780,000",Foreign Used,Automatic,64000
Mazda,Demio,2005,Silver,"KSh 365,000",Kenyan Used,Automatic,165959
BMW,116i,2014,Black,"KSh 1,150,000",Kenyan Used,Automatic,
Mazda,CX-5,2016,White,"KSh 2,900,000",Foreign Used,Automatic,36000
Toyota,Sienta,2016,Brown,"KSh 1,700,000",Foreign Used,Automatic,97966
Honda,Fit,2012,White,"KSh 640,000",Kenyan Used,Automatic,98655
Toyota,Porte,2008,Blue,"KSh 580,000",Kenyan Used,Automatic,94000
Suzuki,Swift,2015,Brown,"KSh 1,250,000",Foreign Used,Automatic,
Mazda,CX-3,,white,"KSh 1,800,000",Foreign Used,Automatic,76000
Toyota,RAV4,2017,Red,"KSh 3,150,000",Kenyan Used,Automatic,123808
Toyota,Corolla,2016,White,"KSh 1,750,000",Foreign Used,Automatic,14000
Mercedes-Benz,B-Class,2016,Black,"KSh 1,850,000",Foreign Used,Automatic,53000
Mitsubishi,Shogun,2011,Black,"KSh 3,000,000",Kenyan Used,Automatic,123808
Honda,Fit,2016,Red,"KSh 1,550,000",Foreign Used,Automatic,100954
Lexus,LX,2017,White,"KSh 17,000,000",Foreign Used,Automatic,62594
Mitsubishi,Mirage,2016,Orange,"KSh 980,000",Foreign Used,Automatic,80529
Mercedes-Benz,GLC-Class,2016,White,"KSh 6,088,888",Foreign Used,Automatic,67000
Mercedes-Benz,C200,2012,White,"KSh 1,500,000",Kenyan Used,Automatic,
Mazda,CX-5,2017,Blue,"KSh 3,550,000",Foreign Used,Automatic,49000
Volkswagen,Tiguan,2016,Black,"KSh 3,088,888",Foreign Used,Automatic,
Toyota,Axio,2018,Silver,"KSh 1,950,000",Foreign Used,Automatic,46873
Mitsubishi,Pajero,2010,Gray,"KSh 385,000",Kenyan Used,Automatic,114069
Nissan,March,2005,Purple,"KSh 295,000",Kenyan Used,Automatic,150000
Isuzu,D-MAX,2021,Silver,"KSh 2,400,000",Kenyan Used,Manual,114000
Toyota,Axio,2016,Silver,"KSh 1,870,000",Foreign Used,Automatic,26785
Toyota,Auris,2007,Black,"KSh 650,000",Kenyan Used,Automatic,
Mercedes-Benz,C200,2011,White,"KSh 1,700,000",Kenyan Used,Automatic,101000
Nissan,Bluebird,2006,Blue,"KSh 480,000",Kenyan Used,Automatic,
Nissan,Cima,2008,Black,"KSh 1,300,000",Kenyan Used,Automatic,181000
Toyota,Land,2016,White,"KSh 7,200,000",Foreign Used,Automatic,
Nissan,Note,2016,Black,"KSh 1,050,000",Foreign Used,Automatic,118000
Toyota,Harrier,2016,White,"KSh 3,780,000",Foreign Used,Automatic,65000
Toyota,Caldina,2000,Silver,"KSh 430,000",Kenyan Used,Automatic,126000
Mercedes-Benz,C200,2015,Silver,"KSh 3,649,999",Foreign Used,Automatic,
Toyota,Land,2016,Black,"KSh 10,700,000",Foreign Used,Automatic,83000
Lexus,LX,2016,Black,"KSh 12,100,000",Foreign Used,Automatic,61755
Toyota,Spade,2016,Black,"KSh 1,150,000",Foreign Used,Automatic,72410
Toyota,Land,2011,Black,"KSh 3,049,999",Kenyan Used,Automatic,
Toyota,Harrier,2016,Blue,"KSh 3,995,000",Foreign Used,Automatic,46000
Honda,Fit,2016,Blue,"KSh 1,230,000",Foreign Used,Automatic,72450
Volkswagen,Touran,2016,Black,"KSh 2,000,000",Foreign Used,Automatic,
Toyota,Land,2020,Gray,"KSh 8,500,000",Foreign Used,Manual,18000
Toyota,Land,2011,Silver,"KSh 5,500,000",Kenyan Used,Automatic,59852
Toyota,Vanguard,2013,Gray,"KSh 1,800,000",Kenyan Used,Automatic,96852
Mitsubishi,Outlander,2013,Black,"KSh 1,800,000",Kenyan Used,Automatic,
Toyota,Hilux,2008,Silver,"KSh 3,250,000",Foreign Used,Manual,48371
Toyota,Mark,2010,Silver,"KSh 1,150,000",Kenyan Used,Automatic,
Toyota,Fortuner,2012,Black,"KSh 2,800,000",Kenyan Used,Automatic,125000
Land,Rover,2015,Black,"KSh 6,100,000",Kenyan Used,Automatic,
Mitsubishi,Outlander,2013,Silver,"KSh 1,900,000",Kenyan Used,Automatic,
Toyota,Land,2016,White,"KSh 7,300,000",Foreign Used,Automatic,60008
Subaru,Forester,2014,Black,"KSh 2,150,000",Kenyan Used,Automatic,139852
Nissan,Hardbody,2004,White,"KSh 1,050,000",Kenyan Used,Manual,
Toyota,RAV4,2010,White,"KSh 1,590,000",Kenyan Used,Automatic,139852
Nissan,Patrol,2014,Blue,"KSh 1,800,000",Kenyan Used,Manual,110753
Mercedes-Benz,GLE-Class,2017,Silver,"KSh 9,500,000",Foreign Used,Automatic,40752
Nissan,X-Trail,2008,Black,"KSh 850,000",Kenyan Used,Automatic,
Suzuki,Swift,2008,Silver,"KSh 590,000",Kenyan Used,Automatic,154000
Toyota,Land,2022,White,"KSh 1,950,000",Foreign Used,Automatic,21753
Suzuki,Alto,2008,White,"KSh 450,000",Foreign Used,Automatic,120000
Nissan,Wingroad,2008,Gray,"KSh 320,000",Kenyan Used,Automatic,128000
Land,Rover,2011,Gray,"KSh 3,300,000",Kenyan Used,Automatic,95525
Toyota,Mark,2006,Silver,"KSh 660,000",Foreign Used,CVT,130500
Toyota,Passo,2013,Gray,"KSh 680,000",Foreign Used,Automatic,125245
Lexus,NX,2016,Black,"KSh 4,950,000",Foreign Used,Automatic,41509
Honda,Fit,2012,Silver,"KSh 690,000",Kenyan Used,Automatic,135503
Toyota,Ractis,2009,Silver,"KSh 660,000",Kenyan Used,Automatic,142583
Land,Rover,2015,Gray,"KSh 8,500,000",Kenyan Used,Automatic,
Toyota,Corolla,2006,Gold,"KSh 695,000",Foreign Used,Automatic,125998
Subaru,Forester,2006,Silver,"KSh 880,000",Kenyan Used,Automatic,139852
